scenario,run_id,player,total_reward,EV_per_round,ROI
sim6_BS_QL_random_RD_random,28,QL,145.0,0.29,0.145
sim6_BS_QL_random_RD_random,28,RD,-205.0,-0.41,-0.205
sim6_BS_QL_random_RD_random,29,BS,95.0,0.19,0.095
sim6_BS_QL_random_RD_random,29,QL,240.0,0.48,0.24
sim6_BS_QL_random_RD_random,29,RD,370.0,0.74,0.37
sim6_BS_QL_random_RD_random,30,BS,275.0,0.55,0.275
sim6_BS_QL_random_RD_random,30,QL,600.0,1.2,0.6
sim6_BS_QL_random_RD_random,30,RD,240.0,0.48,0.24
sim6_BS_QL_random_RD_random,31,BS,-425.0,-0.85,-0.425
sim6_BS_QL_random_RD_random,31,QL,-300.0,-0.6,-0.3
sim6_BS_QL_random_RD_random,31,RD,100.0,0.2,0.1
sim6_BS_QL_random_RD_random,32,BS,-280.0,-0.56,-0.28
sim6_BS_QL_random_RD_random,32,QL,90.0,0.18,0.09
sim6_BS_QL_random_RD_random,32,RD,40.0,0.08,0.04
sim6_BS_QL_random_RD_random,33,BS,-155.0,-0.31,-0.155
sim6_BS_QL_random_RD_random,33,QL,-835.0,-1.67,-0.835
sim6_BS_QL_random_RD_random,33,RD,95.0,0.19,0.095
sim6_BS_QL_random_RD_random,34,BS,-70.0,-0.14,-0.07
sim6_BS_QL_random_RD_random,34,QL,-110.0,-0.22,-0.11
sim6_BS_QL_random_RD_random,34,RD,160.0,0.32,0.16
sim6_BS_QL_random_RD_random,35,BS,135.0,0.27,0.135
sim6_BS_QL_random_RD_random,35,QL,-325.0,-0.65,-0.325
sim6_BS_QL_random_RD_random,35,RD,445.0,0.89,0.445
sim6_BS_QL_random_RD_random,36,BS,245.0,0.49,0.245
sim6_BS_QL_random_RD_random,36,QL,405.0,0.81,0.405
sim6_BS_QL_random_RD_random,36,RD,560.0,1.12,0.56
sim6_BS_QL_random_RD_random,37,BS,195.0,0.39,0.195
sim6_BS_QL_random_RD_random,37,QL,-830.0,-1.66,-0.83
sim6_BS_QL_random_RD_random,37,RD,180.0,0.36,0.18
sim6_BS_QL_random_RD_random,38,BS,-220.0,-0.44,-0.22
sim6_BS_QL_random_RD_random,38,QL,300.0,0.6,0.3
sim6_BS_QL_random_RD_random,38,RD,-70.0,-0.14,-0.07
sim6_BS_QL_random_RD_random,39,BS,450.0,0.9,0.45
sim6_BS_QL_random_RD_random,39,QL,245.0,0.49,0.245
sim6_BS_QL_random_RD_random,39,RD,105.0,0.21,0.105
sim6_BS_QL_random_RD_random,40,BS,440.0,0.88,0.44
sim6_BS_QL_random_RD_random,40,QL,800.0,1.6,0.8
sim6_BS_QL_random_RD_random,40,RD,230.0,0.46,0.23
sim6_BS_QL_random_RD_random,41,BS,-40.0,-0.08,-0.04
sim6_BS_QL_random_RD_random,41,QL,-800.0,-1.6,-0.8
sim6_BS_QL_random_RD_random,41,RD,-215.0,-0.43,-0.215
sim6_BS_QL_random_RD_random,42,BS,50.0,0.1,0.05
sim6_BS_QL_random_RD_random,42,QL,175.0,0.35,0.175
sim6_BS_QL_random_RD_random,42,RD,230.0,0.46,0.23
sim6_BS_QL_random_RD_random,43,BS,245.0,0.49,0.245
sim6_BS_QL_random_RD_random,43,QL,-755.0,-1.51,-0.755
sim6_BS_QL_random_RD_random,43,RD,405.0,0.81,0.405
sim6_BS_QL_random_RD_random,44,BS,540.0,1.08,0.54
sim6_BS_QL_random_RD_random,44,QL,-435.0,-0.87,-0.435
sim6_BS_QL_random_RD_random,44,RD,415.0,0.83,0.415
sim6_BS_QL_random_RD_random,45,BS,-105.0,-0.21,-0.105
sim6_BS_QL_random_RD_random,45,QL,-780.0,-1.56,-0.78
sim6_BS_QL_random_RD_random,45,RD,-260.0,-0.52,-0.26
sim6_BS_QL_random_RD_random,46,BS,205.0,0.41,0.205
sim6_BS_QL_random_RD_random,46,QL,-200.0,-0.4,-0.2
sim6_BS_QL_random_RD_random,46,RD,185.0,0.37,0.185
sim6_BS_QL_random_RD_random,47,BS,105.0,0.21,0.105
sim6_BS_QL_random_RD_random,47,QL,-285.0,-0.57,-0.285
sim6_BS_QL_random_RD_random,47,RD,155.0,0.31,0.155
sim6_BS_QL_random_RD_random,48,BS,430.0,0.86,0.43
sim6_BS_QL_random_RD_random,48,QL,1380.0,2.76,1.38
sim6_BS_QL_random_RD_random,48,RD,-100.0,-0.2,-0.1
sim6_BS_QL_random_RD_random,49,BS,35.0,0.07,0.035
sim6_BS_QL_random_RD_random,49,QL,435.0,0.87,0.435
sim6_BS_QL_random_RD_random,49,RD,-10.0,-0.02,-0.01
sim6_BS_QL_random_RD_random,50,BS,-30.0,-0.06,-0.03
sim6_BS_QL_random_RD_random,50,QL,-55.0,-0.11,-0.055
sim6_BS_QL_random_RD_random,50,RD,335.0,0.67,0.335
sim6_BS_QL_random_RD_random,51,BS,-105.0,-0.21,-0.105
sim6_BS_QL_random_RD_random,51,QL,165.0,0.33,0.165
sim6_BS_QL_random_RD_random,51,RD,25.0,0.05,0.025
sim6_BS_QL_random_RD_random,52,BS,-35.0,-0.07,-0.035
sim6_BS_QL_random_RD_random,52,QL,-875.0,-1.75,-0.875
sim6_BS_QL_random_RD_random,52,RD,-210.0,-0.42,-0.21
sim6_BS_QL_random_RD_random,53,BS,460.0,0.92,0.46
sim6_BS_QL_random_RD_random,53,QL,-830.0,-1.66,-0.83
sim6_BS_QL_random_RD_random,53,RD,-10.0,-0.02,-0.01
sim6_BS_QL_random_RD_random,54,BS,-535.0,-1.07,-0.535
sim6_BS_QL_random_RD_random,54,QL,-905.0,-1.81,-0.905
sim6_BS_QL_random_RD_random,54,RD,-620.0,-1.24,-0.62
sim6_BS_QL_random_RD_random,55,BS,320.0,0.64,0.32
sim6_BS_QL_random_RD_random,55,QL,-355.0,-0.71,-0.355
sim6_BS_QL_random_RD_random,55,RD,235.0,0.47,0.235
sim6_BS_QL_random_RD_random,56,BS,280.0,0.56,0.28
sim6_BS_QL_random_RD_random,56,QL,-95.0,-0.19,-0.095
sim6_BS_QL_random_RD_random,56,RD,-65.0,-0.13,-0.065
sim6_BS_QL_random_RD_random,57,BS,385.0,0.77,0.385
sim6_BS_QL_random_RD_random,57,QL,355.0,0.71,0.355
sim6_BS_QL_random_RD_random,57,RD,175.0,0.35,0.175
sim6_BS_QL_random_RD_random,58,BS,515.0,1.03,0.515
sim6_BS_QL_random_RD_random,58,QL,-410.0,-0.82,-0.41
sim6_BS_QL_random_RD_random,58,RD,45.0,0.09,0.045
sim6_BS_QL_random_RD_random,59,BS,340.0,0.68,0.34
sim6_BS_QL_random_RD_random,59,QL,1010.0,2.02,1.01
sim6_BS_QL_random_RD_random,59,RD,105.0,0.21,0.105
sim6_BS_QL_random_RD_random,60,BS,-145.0,-0.29,-0.145
sim6_BS_QL_random_RD_random,60,QL,-20.0,-0.04,-0.02
sim6_BS_QL_random_RD_random,60,RD,-295.0,-0.59,-0.295
sim6_BS_QL_random_RD_random,61,BS,-40.0,-0.08,-0.04
sim6_BS_QL_random_RD_random,61,QL,300.0,0.6,0.3
sim6_BS_QL_random_RD_random,61,RD,0.0,0.0,0.0
sim6_BS_QL_random_RD_random,62,BS,-60.0,-0.12,-0.06
sim6_BS_QL_random_RD_random,62,QL,-820.0,-1.64,-0.82
sim6_BS_QL_random_RD_random,62,RD,-145.0,-0.29,-0.145
sim6_BS_QL_random_RD_random,63,BS,50.0,0.1,0.05
sim6_BS_QL_random_RD_random,63,QL,-875.0,-1.75,-0.875
sim6_BS_QL_random_RD_random,63,RD,-25.0,-0.05,-0.025
sim6_BS_QL_random_RD_random,64,BS,-65.0,-0.13,-0.065
sim6_BS_QL_random_RD_random,64,QL,-385.0,-0.77,-0.385
sim6_BS_QL_random_RD_random,64,RD,-55.0,-0.11,-0.055
sim6_BS_QL_random_RD_random,65,BS,-180.0,-0.36,-0.18
sim6_BS_QL_random_RD_random,65,QL,-795.0,-1.59,-0.795
sim6_BS_QL_random_RD_random,65,RD,-670.0,-1.34,-0.67
sim6_BS_QL_random_RD_random,66,BS,-440.0,-0.88,-0.44
sim6_BS_QL_random_RD_random,66,QL,-755.0,-1.51,-0.755
sim6_BS_QL_random_RD_random,66,RD,-550.0,-1.1,-0.55
sim6_BS_QL_random_RD_random,67,BS,-130.0,-0.26,-0.13
sim6_BS_QL_random_RD_random,67,QL,-215.0,-0.43,-0.215
sim6_BS_QL_random_RD_random,67,RD,310.0,0.62,0.31
sim6_BS_QL_random_RD_random,68,BS,-235.0,-0.47,-0.235
sim6_BS_QL_random_RD_random,68,QL,-650.0,-1.3,-0.65
sim6_BS_QL_random_RD_random,68,RD,-275.0,-0.55,-0.275
sim6_BS_QL_random_RD_random,69,BS,-135.0,-0.27,-0.135
sim6_BS_QL_random_RD_random,69,QL,-735.0,-1.47,-0.735
sim6_BS_QL_random_RD_random,69,RD,190.0,0.38,0.19
sim6_BS_QL_random_RD_random,70,BS,630.0,1.26,0.63
sim6_BS_QL_random_RD_random,70,QL,-670.0,-1.34,-0.67
sim6_BS_QL_random_RD_random,70,RD,350.0,0.7,0.35
sim6_BS_QL_random_RD_random,71,BS,205.0,0.41,0.205
sim6_BS_QL_random_RD_random,71,QL,310.0,0.62,0.31
sim6_BS_QL_random_RD_random,71,RD,580.0,1.16,0.58
sim6_BS_QL_random_RD_random,72,BS,150.0,0.3,0.15
sim6_BS_QL_random_RD_random,72,QL,340.0,0.68,0.34
sim6_BS_QL_random_RD_random,72,RD,280.0,0.56,0.28
sim6_BS_QL_random_RD_random,73,BS,-270.0,-0.54,-0.27
sim6_BS_QL_random_RD_random,73,QL,235.0,0.47,0.235
sim6_BS_QL_random_RD_random,73,RD,55.0,0.11,0.055
sim6_BS_QL_random_RD_random,74,BS,-50.0,-0.1,-0.05
sim6_BS_QL_random_RD_random,74,QL,150.0,0.3,0.15
sim6_BS_QL_random_RD_random,74,RD,-230.0,-0.46,-0.23
sim6_BS_QL_random_RD_random,75,BS,165.0,0.33,0.165
sim6_BS_QL_random_RD_random,75,QL,-480.0,-0.96,-0.48
sim6_BS_QL_random_RD_random,75,RD,-330.0,-0.66,-0.33
sim6_BS_QL_random_RD_random,76,BS,280.0,0.56,0.28
sim6_BS_QL_random_RD_random,76,QL,-300.0,-0.6,-0.3
sim6_BS_QL_random_RD_random,76,RD,-340.0,-0.68,-0.34
sim6_BS_QL_random_RD_random,77,BS,285.0,0.57,0.285
sim6_BS_QL_random_RD_random,77,QL,595.0,1.19,0.595
sim6_BS_QL_random_RD_random,77,RD,655.0,1.31,0.655
sim6_BS_QL_random_RD_random,78,BS,-35.0,-0.07,-0.035
sim6_BS_QL_random_RD_random,78,QL,-815.0,-1.63,-0.815
sim6_BS_QL_random_RD_random,78,RD,235.0,0.47,0.235
sim6_BS_QL_random_RD_random,79,BS,360.0,0.72,0.36
sim6_BS_QL_random_RD_random,79,QL,-240.0,-0.48,-0.24
sim6_BS_QL_random_RD_random,79,RD,435.0,0.87,0.435
sim6_BS_QL_random_RD_random,80,BS,-190.0,-0.38,-0.19
sim6_BS_QL_random_RD_random,80,QL,235.0,0.47,0.235
sim6_BS_QL_random_RD_random,80,RD,-35.0,-0.07,-0.035
sim6_BS_QL_random_RD_random,81,BS,110.0,0.22,0.11
sim6_BS_QL_random_RD_random,81,QL,200.0,0.4,0.2
sim6_BS_QL_random_RD_random,81,RD,-45.0,-0.09,-0.045
sim6_BS_QL_random_RD_random,82,BS,5.0,0.01,0.005
sim6_BS_QL_random_RD_random,82,QL,35.0,0.07,0.035
sim6_BS_QL_random_RD_random,82,RD,-55.0,-0.11,-0.055
sim6_BS_QL_random_RD_random,83,BS,250.0,0.5,0.25
sim6_BS_QL_random_RD_random,83,QL,300.0,0.6,0.3
sim6_BS_QL_random_RD_random,83,RD,310.0,0.62,0.31
sim6_BS_QL_random_RD_random,84,BS,360.0,0.72,0.36
sim6_BS_QL_random_RD_random,84,QL,-45.0,-0.09,-0.045
sim6_BS_QL_random_RD_random,84,RD,445.0,0.89,0.445
sim6_BS_QL_random_RD_random,85,BS,-470.0,-0.94,-0.47
sim6_BS_QL_random_RD_random,85,QL,-910.0,-1.82,-0.91
sim6_BS_QL_random_RD_random,85,RD,-705.0,-1.41,-0.705
sim6_BS_QL_random_RD_random,86,BS,280.0,0.56,0.28
sim6_BS_QL_random_RD_random,86,QL,-945.0,-1.89,-0.945
sim6_BS_QL_random_RD_random,86,RD,-205.0,-0.41,-0.205
sim6_BS_QL_random_RD_random,87,BS,440.0,0.88,0.44
sim6_BS_QL_random_RD_random,87,QL,355.0,0.71,0.355
sim6_BS_QL_random_RD_random,87,RD,400.0,0.8,0.4
sim6_BS_QL_random_RD_random,88,BS,50.0,0.1,0.05
sim6_BS_QL_random_RD_random,88,QL,320.0,0.64,0.32
sim6_BS_QL_random_RD_random,88,RD,-335.0,-0.67,-0.335
sim6_BS_QL_random_RD_random,89,BS,240.0,0.48,0.24
sim6_BS_QL_random_RD_random,89,QL,700.0,1.4,0.7
sim6_BS_QL_random_RD_random,89,RD,500.0,1.0,0.5
sim6_BS_QL_random_RD_random,90,BS,-380.0,-0.76,-0.38
sim6_BS_QL_random_RD_random,90,QL,-305.0,-0.61,-0.305
sim6_BS_QL_random_RD_random,90,RD,-180.0,-0.36,-0.18
sim6_BS_QL_random_RD_random,91,BS,170.0,0.34,0.17
sim6_BS_QL_random_RD_random,91,QL,-820.0,-1.64,-0.82
sim6_BS_QL_random_RD_random,91,RD,135.0,0.27,0.135
sim6_BS_QL_random_RD_random,92,BS,245.0,0.49,0.245
sim6_BS_QL_random_RD_random,92,QL,-890.0,-1.78,-0.89
sim6_BS_QL_random_RD_random,92,RD,300.0,0.6,0.3
sim6_BS_QL_random_RD_random,93,BS,35.0,0.07,0.035
sim6_BS_QL_random_RD_random,93,QL,290.0,0.58,0.29
sim6_BS_QL_random_RD_random,93,RD,0.0,0.0,0.0
sim6_BS_QL_random_RD_random,94,BS,-100.0,-0.2,-0.1
sim6_BS_QL_random_RD_random,94,QL,-410.0,-0.82,-0.41
sim6_BS_QL_random_RD_random,94,RD,150.0,0.3,0.15
sim6_BS_QL_random_RD_random,95,BS,-55.0,-0.11,-0.055
sim6_BS_QL_random_RD_random,95,QL,-30.0,-0.06,-0.03
sim6_BS_QL_random_RD_random,95,RD,260.0,0.52,0.26
sim6_BS_QL_random_RD_random,96,BS,-115.0,-0.23,-0.115
sim6_BS_QL_random_RD_random,96,QL,-625.0,-1.25,-0.625
sim6_BS_QL_random_RD_random,96,RD,105.0,0.21,0.105
sim6_BS_QL_random_RD_random,97,BS,-75.0,-0.15,-0.075
sim6_BS_QL_random_RD_random,97,QL,400.0,0.8,0.4
sim6_BS_QL_random_RD_random,97,RD,365.0,0.73,0.365
sim6_BS_QL_random_RD_random,98,BS,95.0,0.19,0.095
sim6_BS_QL_random_RD_random,98,QL,225.0,0.45,0.225
sim6_BS_QL_random_RD_random,98,RD,290.0,0.58,0.29
sim6_BS_QL_random_RD_random,99,BS,-300.0,-0.6,-0.3
sim6_BS_QL_random_RD_random,99,QL,-955.0,-1.91,-0.955
sim6_BS_QL_random_RD_random,99,RD,-5.0,-0.01,-0.005
sim6_BS_QL_random_RD_random,100,BS,345.0,0.69,0.345
sim6_BS_QL_random_RD_random,100,QL,-25.0,-0.05,-0.025
sim6_BS_QL_random_RD_random,100,RD,115.0,0.23,0.115
sim6_BS_QL_random_RD_random,101,BS,265.0,0.53,0.265
sim6_BS_QL_random_RD_random,101,QL,-320.0,-0.64,-0.32
sim6_BS_QL_random_RD_random,101,RD,75.0,0.15,0.075
sim6_BS_QL_random_RD_random,102,BS,-180.0,-0.36,-0.18
sim6_BS_QL_random_RD_random,102,QL,-275.0,-0.55,-0.275
sim6_BS_QL_random_RD_random,102,RD,360.0,0.72,0.36
sim6_BS_QL_random_RD_random,103,BS,445.0,0.89,0.445
sim6_BS_QL_random_RD_random,103,QL,-95.0,-0.19,-0.095
sim6_BS_QL_random_RD_random,103,RD,110.0,0.22,0.11
sim6_BS_QL_random_RD_random,104,BS,325.0,0.65,0.325
sim6_BS_QL_random_RD_random,104,QL,-330.0,-0.66,-0.33
sim6_BS_QL_random_RD_random,104,RD,-20.0,-0.04,-0.02
sim6_BS_QL_random_RD_random,105,BS,-160.0,-0.32,-0.16
sim6_BS_QL_random_RD_random,105,QL,-75.0,-0.15,-0.075
sim6_BS_QL_random_RD_random,105,RD,15.0,0.03,0.015
sim6_BS_QL_random_RD_random,106,BS,-50.0,-0.1,-0.05
sim6_BS_QL_random_RD_random,106,QL,-885.0,-1.77,-0.885
sim6_BS_QL_random_RD_random,106,RD,5.0,0.01,0.005
sim6_BS_QL_random_RD_random,107,BS,-145.0,-0.29,-0.145
sim6_BS_QL_random_RD_random,107,QL,385.0,0.77,0.385
sim6_BS_QL_random_RD_random,107,RD,465.0,0.93,0.465
sim6_BS_QL_random_RD_random,108,BS,125.0,0.25,0.125
sim6_BS_QL_random_RD_random,108,QL,-680.0,-1.36,-0.68
sim6_BS_QL_random_RD_random,108,RD,-205.0,-0.41,-0.205
sim6_BS_QL_random_RD_random,109,BS,-85.0,-0.17,-0.085
sim6_BS_QL_random_RD_random,109,QL,190.0,0.38,0.19
sim6_BS_QL_random_RD_random,109,RD,-155.0,-0.31,-0.155
sim6_BS_QL_random_RD_random,110,BS,65.0,0.13,0.065
sim6_BS_QL_random_RD_random,110,QL,-630.0,-1.26,-0.63
sim6_BS_QL_random_RD_random,110,RD,185.0,0.37,0.185
sim6_BS_QL_random_RD_random,111,BS,75.0,0.15,0.075
sim6_BS_QL_random_RD_random,111,QL,-290.0,-0.58,-0.29
sim6_BS_QL_random_RD_random,111,RD,-230.0,-0.46,-0.23
sim6_BS_QL_random_RD_random,112,BS,-50.0,-0.1,-0.05
sim6_BS_QL_random_RD_random,112,QL,-935.0,-1.87,-0.935
sim6_BS_QL_random_RD_random,112,RD,40.0,0.08,0.04
sim6_BS_QL_random_RD_random,113,BS,185.0,0.37,0.185
sim6_BS_QL_random_RD_random,113,QL,-265.0,-0.53,-0.265
sim6_BS_QL_random_RD_random,113,RD,445.0,0.89,0.445
sim6_BS_QL_random_RD_random,114,BS,-125.0,-0.25,-0.125
sim6_BS_QL_random_RD_random,114,QL,-255.0,-0.51,-0.255
sim6_BS_QL_random_RD_random,114,RD,-90.0,-0.18,-0.09
sim6_BS_QL_random_RD_random,115,BS,480.0,0.96,0.48
sim6_BS_QL_random_RD_random,115,QL,-75.0,-0.15,-0.075
sim6_BS_QL_random_RD_random,115,RD,395.0,0.79,0.395
sim6_BS_QL_random_RD_random,116,BS,-50.0,-0.1,-0.05
sim6_BS_QL_random_RD_random,116,QL,-745.0,-1.49,-0.745
sim6_BS_QL_random_RD_random,116,RD,15.0,0.03,0.015
sim6_BS_QL_random_RD_random,117,BS,-510.0,-1.02,-0.51
sim6_BS_QL_random_RD_random,117,QL,-750.0,-1.5,-0.75
sim6_BS_QL_random_RD_random,117,RD,-365.0,-0.73,-0.365
sim6_BS_QL_random_RD_random,118,BS,410.0,0.82,0.41
sim6_BS_QL_random_RD_random,118,QL,380.0,0.76,0.38
sim6_BS_QL_random_RD_random,118,RD,60.0,0.12,0.06
sim6_BS_QL_random_RD_random,119,BS,345.0,0.69,0.345
sim6_BS_QL_random_RD_random,119,QL,-795.0,-1.59,-0.795
sim6_BS_QL_random_RD_random,119,RD,225.0,0.45,0.225
sim6_BS_QL_random_RD_random,120,BS,70.0,0.14,0.07
sim6_BS_QL_random_RD_random,120,QL,-320.0,-0.64,-0.32
sim6_BS_QL_random_RD_random,120,RD,110.0,0.22,0.11
sim6_BS_QL_random_RD_random,121,BS,390.0,0.78,0.39
sim6_BS_QL_random_RD_random,121,QL,-430.0,-0.86,-0.43
sim6_BS_QL_random_RD_random,121,RD,145.0,0.29,0.145
sim6_BS_QL_random_RD_random,122,BS,410.0,0.82,0.41
sim6_BS_QL_random_RD_random,122,QL,25.0,0.05,0.025
sim6_BS_QL_random_RD_random,122,RD,275.0,0.55,0.275
sim6_BS_QL_random_RD_random,123,BS,-210.0,-0.42,-0.21
sim6_BS_QL_random_RD_random,123,QL,515.0,1.03,0.515
sim6_BS_QL_random_RD_random,123,RD,45.0,0.09,0.045
sim6_BS_QL_random_RD_random,124,BS,-110.0,-0.22,-0.11
sim6_BS_QL_random_RD_random,124,QL,-65.0,-0.13,-0.065
sim6_BS_QL_random_RD_random,124,RD,-35.0,-0.07,-0.035
sim6_BS_QL_random_RD_random,125,BS,-50.0,-0.1,-0.05
sim6_BS_QL_random_RD_random,125,QL,785.0,1.57,0.785
sim6_BS_QL_random_RD_random,125,RD,-200.0,-0.4,-0.2
sim6_BS_QL_random_RD_random,126,BS,215.0,0.43,0.215
sim6_BS_QL_random_RD_random,126,QL,615.0,1.23,0.615
sim6_BS_QL_random_RD_random,126,RD,345.0,0.69,0.345
sim6_BS_QL_random_RD_random,127,BS,110.0,0.22,0.11
sim6_BS_QL_random_RD_random,127,QL,85.0,0.17,0.085
sim6_BS_QL_random_RD_random,127,RD,-10.0,-0.02,-0.01
sim6_BS_QL_random_RD_random,128,BS,-15.0,-0.03,-0.015
sim6_BS_QL_random_RD_random,128,QL,655.0,1.31,0.655
sim6_BS_QL_random_RD_random,128,RD,580.0,1.16,0.58
sim6_BS_QL_random_RD_random,129,BS,450.0,0.9,0.45
sim6_BS_QL_random_RD_random,129,QL,-140.0,-0.28,-0.14
sim6_BS_QL_random_RD_random,129,RD,245.0,0.49,0.245
sim6_BS_QL_random_RD_random,130,BS,145.0,0.29,0.145
sim6_BS_QL_random_RD_random,130,QL,780.0,1.56,0.78
sim6_BS_QL_random_RD_random,130,RD,510.0,1.02,0.51
sim6_BS_QL_random_RD_random,131,BS,520.0,1.04,0.52
sim6_BS_QL_random_RD_random,131,QL,-735.0,-1.47,-0.735
sim6_BS_QL_random_RD_random,131,RD,-15.0,-0.03,-0.015
sim6_BS_QL_random_RD_random,132,BS,275.0,0.55,0.275
sim6_BS_QL_random_RD_random,132,QL,155.0,0.31,0.155
sim6_BS_QL_random_RD_random,132,RD,-380.0,-0.76,-0.38
sim6_BS_QL_random_RD_random,133,BS,-100.0,-0.2,-0.1
sim6_BS_QL_random_RD_random,133,QL,-935.0,-1.87,-0.935
sim6_BS_QL_random_RD_random,133,RD,85.0,0.17,0.085
sim6_BS_QL_random_RD_random,134,BS,240.0,0.48,0.24
sim6_BS_QL_random_RD_random,134,QL,-640.0,-1.28,-0.64
sim6_BS_QL_random_RD_random,134,RD,-340.0,-0.68,-0.34
sim6_BS_QL_random_RD_random,135,BS,70.0,0.14,0.07
sim6_BS_QL_random_RD_random,135,QL,-695.0,-1.39,-0.695
sim6_BS_QL_random_RD_random,135,RD,-560.0,-1.12,-0.56
sim6_BS_QL_random_RD_random,136,BS,525.0,1.05,0.525
sim6_BS_QL_random_RD_random,136,QL,485.0,0.97,0.485
sim6_BS_QL_random_RD_random,136,RD,135.0,0.27,0.135
sim6_BS_QL_random_RD_random,137,BS,585.0,1.17,0.585
sim6_BS_QL_random_RD_random,137,QL,-130.0,-0.26,-0.13
sim6_BS_QL_random_RD_random,137,RD,150.0,0.3,0.15
sim6_BS_QL_random_RD_random,138,BS,130.0,0.26,0.13
sim6_BS_QL_random_RD_random,138,QL,125.0,0.25,0.125
sim6_BS_QL_random_RD_random,138,RD,285.0,0.57,0.285
sim6_BS_QL_random_RD_random,139,BS,-115.0,-0.23,-0.115
sim6_BS_QL_random_RD_random,139,QL,-415.0,-0.83,-0.415
sim6_BS_QL_random_RD_random,139,RD,205.0,0.41,0.205
sim6_BS_QL_random_RD_random,140,BS,25.0,0.05,0.025
sim6_BS_QL_random_RD_random,140,QL,-705.0,-1.41,-0.705
sim6_BS_QL_random_RD_random,140,RD,-235.0,-0.47,-0.235
sim6_BS_QL_random_RD_random,141,BS,45.0,0.09,0.045
sim6_BS_QL_random_RD_random,141,QL,950.0,1.9,0.95
sim6_BS_QL_random_RD_random,141,RD,505.0,1.01,0.505
sim6_BS_QL_random_RD_random,142,BS,-90.0,-0.18,-0.09
sim6_BS_QL_random_RD_random,142,QL,60.0,0.12,0.06
sim6_BS_QL_random_RD_random,142,RD,-105.0,-0.21,-0.105
sim6_BS_QL_random_RD_random,143,BS,-20.0,-0.04,-0.02
sim6_BS_QL_random_RD_random,143,QL,805.0,1.61,0.805
sim6_BS_QL_random_RD_random,143,RD,-35.0,-0.07,-0.035
sim6_BS_QL_random_RD_random,144,BS,-315.0,-0.63,-0.315
sim6_BS_QL_random_RD_random,144,QL,-880.0,-1.76,-0.88
sim6_BS_QL_random_RD_random,144,RD,-220.0,-0.44,-0.22
sim6_BS_QL_random_RD_random,145,BS,310.0,0.62,0.31
sim6_BS_QL_random_RD_random,145,QL,-810.0,-1.62,-0.81
sim6_BS_QL_random_RD_random,145,RD,-65.0,-0.13,-0.065
sim6_BS_QL_random_RD_random,146,BS,-25.0,-0.05,-0.025
sim6_BS_QL_random_RD_random,146,QL,-650.0,-1.3,-0.65
sim6_BS_QL_random_RD_random,146,RD,-205.0,-0.41,-0.205
sim6_BS_QL_random_RD_random,147,BS,-275.0,-0.55,-0.275
sim6_BS_QL_random_RD_random,147,QL,-820.0,-1.64,-0.82
sim6_BS_QL_random_RD_random,147,RD,-20.0,-0.04,-0.02
sim6_BS_QL_random_RD_random,148,BS,-95.0,-0.19,-0.095
sim6_BS_QL_random_RD_random,148,QL,-195.0,-0.39,-0.195
sim6_BS_QL_random_RD_random,148,RD,20.0,0.04,0.02
sim6_BS_QL_random_RD_random,149,BS,25.0,0.05,0.025
sim6_BS_QL_random_RD_random,149,QL,-770.0,-1.54,-0.77
sim6_BS_QL_random_RD_random,149,RD,55.0,0.11,0.055
sim6_BS_QL_random_RD_random,150,BS,165.0,0.33,0.165
sim6_BS_QL_random_RD_random,150,QL,-800.0,-1.6,-0.8
sim6_BS_QL_random_RD_random,150,RD,-170.0,-0.34,-0.17
sim6_BS_QL_random_RD_random,151,BS,-30.0,-0.06,-0.03
sim6_BS_QL_random_RD_random,151,QL,-95.0,-0.19,-0.095
sim6_BS_QL_random_RD_random,151,RD,535.0,1.07,0.535
sim6_BS_QL_random_RD_random,152,BS,165.0,0.33,0.165
sim6_BS_QL_random_RD_random,152,QL,-455.0,-0.91,-0.455
sim6_BS_QL_random_RD_random,152,RD,110.0,0.22,0.11
sim6_BS_QL_random_RD_random,153,BS,85.0,0.17,0.085
sim6_BS_QL_random_RD_random,153,QL,-870.0,-1.74,-0.87
sim6_BS_QL_random_RD_random,153,RD,150.0,0.3,0.15
sim6_BS_QL_random_RD_random,154,BS,290.0,0.58,0.29
sim6_BS_QL_random_RD_random,154,QL,-840.0,-1.68,-0.84
sim6_BS_QL_random_RD_random,154,RD,-45.0,-0.09,-0.045
sim6_BS_QL_random_RD_random,155,BS,110.0,0.22,0.11
sim6_BS_QL_random_RD_random,155,QL,-770.0,-1.54,-0.77
sim6_BS_QL_random_RD_random,155,RD,-210.0,-0.42,-0.21
sim6_BS_QL_random_RD_random,156,BS,-15.0,-0.03,-0.015
sim6_BS_QL_random_RD_random,156,QL,-310.0,-0.62,-0.31
sim6_BS_QL_random_RD_random,156,RD,-250.0,-0.5,-0.25
sim6_BS_QL_random_RD_random,157,BS,-195.0,-0.39,-0.195
sim6_BS_QL_random_RD_random,157,QL,-865.0,-1.73,-0.865
sim6_BS_QL_random_RD_random,157,RD,140.0,0.28,0.14
sim6_BS_QL_random_RD_random,158,BS,0.0,0.0,0.0
sim6_BS_QL_random_RD_random,158,QL,-255.0,-0.51,-0.255
sim6_BS_QL_random_RD_random,158,RD,120.0,0.24,0.12
sim6_BS_QL_random_RD_random,159,BS,-10.0,-0.02,-0.01
