scenario,run_id,player,final_chips
sim3_BS_HiLo_RD_cautious,93,BS,1290.0
sim3_BS_HiLo_RD_cautious,93,HiLo,616.0
sim3_BS_HiLo_RD_cautious,93,RD,1160.0
sim3_BS_HiLo_RD_cautious,94,BS,975.0
sim3_BS_HiLo_RD_cautious,94,HiLo,1026.0
sim3_BS_HiLo_RD_cautious,94,RD,1250.0
sim3_BS_HiLo_RD_cautious,95,BS,1230.0
sim3_BS_HiLo_RD_cautious,95,HiLo,1730.0
sim3_BS_HiLo_RD_cautious,95,RD,1185.0
sim3_BS_HiLo_RD_cautious,96,BS,1130.0
sim3_BS_HiLo_RD_cautious,96,HiLo,676.0
sim3_BS_HiLo_RD_cautious,96,RD,525.0
sim3_BS_HiLo_RD_cautious,97,BS,730.0
sim3_BS_HiLo_RD_cautious,97,HiLo,797.0
sim3_BS_HiLo_RD_cautious,97,RD,715.0
sim3_BS_HiLo_RD_cautious,98,BS,1065.0
sim3_BS_HiLo_RD_cautious,98,HiLo,1464.0
sim3_BS_HiLo_RD_cautious,98,RD,1165.0
sim3_BS_HiLo_RD_cautious,99,BS,795.0
sim3_BS_HiLo_RD_cautious,99,HiLo,561.0
sim3_BS_HiLo_RD_cautious,99,RD,1235.0
sim3_BS_HiLo_RD_cautious,100,BS,1100.0
sim3_BS_HiLo_RD_cautious,100,HiLo,1681.0
sim3_BS_HiLo_RD_cautious,100,RD,1305.0
sim3_BS_HiLo_RD_cautious,101,BS,1110.0
sim3_BS_HiLo_RD_cautious,101,HiLo,1114.0
sim3_BS_HiLo_RD_cautious,101,RD,1325.0
sim3_BS_HiLo_RD_cautious,102,BS,915.0
sim3_BS_HiLo_RD_cautious,102,HiLo,795.0
sim3_BS_HiLo_RD_cautious,102,RD,1185.0
sim3_BS_HiLo_RD_cautious,103,BS,1440.0
sim3_BS_HiLo_RD_cautious,103,HiLo,1751.0
sim3_BS_HiLo_RD_cautious,103,RD,1140.0
sim3_BS_HiLo_RD_cautious,104,BS,1125.0
sim3_BS_HiLo_RD_cautious,104,HiLo,794.0
sim3_BS_HiLo_RD_cautious,104,RD,1610.0
sim3_BS_HiLo_RD_cautious,105,BS,785.0
sim3_BS_HiLo_RD_cautious,105,HiLo,1280.0
sim3_BS_HiLo_RD_cautious,105,RD,910.0
sim3_BS_HiLo_RD_cautious,106,BS,1400.0
sim3_BS_HiLo_RD_cautious,106,HiLo,1090.0
sim3_BS_HiLo_RD_cautious,106,RD,830.0
sim3_BS_HiLo_RD_cautious,107,BS,1390.0
sim3_BS_HiLo_RD_cautious,107,HiLo,1201.0
sim3_BS_HiLo_RD_cautious,107,RD,1270.0
sim3_BS_HiLo_RD_cautious,108,BS,1195.0
sim3_BS_HiLo_RD_cautious,108,HiLo,1214.0
sim3_BS_HiLo_RD_cautious,108,RD,655.0
sim3_BS_HiLo_RD_cautious,109,BS,775.0
sim3_BS_HiLo_RD_cautious,109,HiLo,620.0
sim3_BS_HiLo_RD_cautious,109,RD,735.0
sim3_BS_HiLo_RD_cautious,110,BS,785.0
sim3_BS_HiLo_RD_cautious,110,HiLo,1087.0
sim3_BS_HiLo_RD_cautious,110,RD,940.0
sim3_BS_HiLo_RD_cautious,111,BS,1110.0
sim3_BS_HiLo_RD_cautious,111,HiLo,2172.0
sim3_BS_HiLo_RD_cautious,111,RD,1265.0
sim3_BS_HiLo_RD_cautious,112,BS,1080.0
sim3_BS_HiLo_RD_cautious,112,HiLo,1074.0
sim3_BS_HiLo_RD_cautious,112,RD,1035.0
sim3_BS_HiLo_RD_cautious,113,BS,465.0
sim3_BS_HiLo_RD_cautious,113,HiLo,954.0
sim3_BS_HiLo_RD_cautious,113,RD,955.0
sim3_BS_HiLo_RD_cautious,114,BS,1185.0
sim3_BS_HiLo_RD_cautious,114,HiLo,660.0
sim3_BS_HiLo_RD_cautious,114,RD,715.0
sim3_BS_HiLo_RD_cautious,115,BS,1000.0
sim3_BS_HiLo_RD_cautious,115,HiLo,882.0
sim3_BS_HiLo_RD_cautious,115,RD,1265.0
sim3_BS_HiLo_RD_cautious,116,BS,855.0
sim3_BS_HiLo_RD_cautious,116,HiLo,882.0
sim3_BS_HiLo_RD_cautious,116,RD,1045.0
sim3_BS_HiLo_RD_cautious,117,BS,1540.0
sim3_BS_HiLo_RD_cautious,117,HiLo,1417.0
sim3_BS_HiLo_RD_cautious,117,RD,1280.0
sim3_BS_HiLo_RD_cautious,118,BS,950.0
sim3_BS_HiLo_RD_cautious,118,HiLo,1554.0
sim3_BS_HiLo_RD_cautious,118,RD,1230.0
sim3_BS_HiLo_RD_cautious,119,BS,980.0
sim3_BS_HiLo_RD_cautious,119,HiLo,236.0
sim3_BS_HiLo_RD_cautious,119,RD,1010.0
sim3_BS_HiLo_RD_cautious,120,BS,850.0
sim3_BS_HiLo_RD_cautious,120,HiLo,1504.0
sim3_BS_HiLo_RD_cautious,120,RD,480.0
sim3_BS_HiLo_RD_cautious,121,BS,1085.0
sim3_BS_HiLo_RD_cautious,121,HiLo,1274.0
sim3_BS_HiLo_RD_cautious,121,RD,1085.0
sim3_BS_HiLo_RD_cautious,122,BS,1055.0
sim3_BS_HiLo_RD_cautious,122,HiLo,754.0
sim3_BS_HiLo_RD_cautious,122,RD,895.0
sim3_BS_HiLo_RD_cautious,123,BS,1320.0
sim3_BS_HiLo_RD_cautious,123,HiLo,1162.0
sim3_BS_HiLo_RD_cautious,123,RD,1145.0
sim3_BS_HiLo_RD_cautious,124,BS,1205.0
sim3_BS_HiLo_RD_cautious,124,HiLo,1473.0
sim3_BS_HiLo_RD_cautious,124,RD,1175.0
sim3_BS_HiLo_RD_cautious,125,BS,280.0
sim3_BS_HiLo_RD_cautious,125,HiLo,161.0
sim3_BS_HiLo_RD_cautious,125,RD,1090.0
sim3_BS_HiLo_RD_cautious,126,BS,1265.0
sim3_BS_HiLo_RD_cautious,126,HiLo,923.0
sim3_BS_HiLo_RD_cautious,126,RD,1495.0
sim3_BS_HiLo_RD_cautious,127,BS,750.0
sim3_BS_HiLo_RD_cautious,127,HiLo,801.0
sim3_BS_HiLo_RD_cautious,127,RD,715.0
sim3_BS_HiLo_RD_cautious,128,BS,605.0
sim3_BS_HiLo_RD_cautious,128,HiLo,337.0
sim3_BS_HiLo_RD_cautious,128,RD,1010.0
sim3_BS_HiLo_RD_cautious,129,BS,805.0
sim3_BS_HiLo_RD_cautious,129,HiLo,1247.0
sim3_BS_HiLo_RD_cautious,129,RD,915.0
sim3_BS_HiLo_RD_cautious,130,BS,875.0
sim3_BS_HiLo_RD_cautious,130,HiLo,1262.0
sim3_BS_HiLo_RD_cautious,130,RD,1125.0
sim3_BS_HiLo_RD_cautious,131,BS,1140.0
sim3_BS_HiLo_RD_cautious,131,HiLo,731.0
sim3_BS_HiLo_RD_cautious,131,RD,1095.0
sim3_BS_HiLo_RD_cautious,132,BS,1170.0
sim3_BS_HiLo_RD_cautious,132,HiLo,529.0
sim3_BS_HiLo_RD_cautious,132,RD,895.0
sim3_BS_HiLo_RD_cautious,133,BS,1640.0
sim3_BS_HiLo_RD_cautious,133,HiLo,1565.0
sim3_BS_HiLo_RD_cautious,133,RD,1660.0
sim3_BS_HiLo_RD_cautious,134,BS,940.0
sim3_BS_HiLo_RD_cautious,134,HiLo,204.0
sim3_BS_HiLo_RD_cautious,134,RD,1060.0
sim3_BS_HiLo_RD_cautious,135,BS,1355.0
sim3_BS_HiLo_RD_cautious,135,HiLo,1787.0
sim3_BS_HiLo_RD_cautious,135,RD,1225.0
sim3_BS_HiLo_RD_cautious,136,BS,750.0
sim3_BS_HiLo_RD_cautious,136,HiLo,1000.0
sim3_BS_HiLo_RD_cautious,136,RD,1040.0
sim3_BS_HiLo_RD_cautious,137,BS,935.0
sim3_BS_HiLo_RD_cautious,137,HiLo,221.0
sim3_BS_HiLo_RD_cautious,137,RD,620.0
sim3_BS_HiLo_RD_cautious,138,BS,925.0
sim3_BS_HiLo_RD_cautious,138,HiLo,209.0
sim3_BS_HiLo_RD_cautious,138,RD,855.0
sim3_BS_HiLo_RD_cautious,139,BS,1075.0
sim3_BS_HiLo_RD_cautious,139,HiLo,1087.0
sim3_BS_HiLo_RD_cautious,139,RD,950.0
sim3_BS_HiLo_RD_cautious,140,BS,1310.0
sim3_BS_HiLo_RD_cautious,140,HiLo,1736.0
sim3_BS_HiLo_RD_cautious,140,RD,1455.0
sim3_BS_HiLo_RD_cautious,141,BS,1185.0
sim3_BS_HiLo_RD_cautious,141,HiLo,1143.0
sim3_BS_HiLo_RD_cautious,141,RD,1270.0
sim3_BS_HiLo_RD_cautious,142,BS,1055.0
sim3_BS_HiLo_RD_cautious,142,HiLo,739.0
sim3_BS_HiLo_RD_cautious,142,RD,700.0
sim3_BS_HiLo_RD_cautious,143,BS,845.0
sim3_BS_HiLo_RD_cautious,143,HiLo,880.0
sim3_BS_HiLo_RD_cautious,143,RD,1100.0
sim3_BS_HiLo_RD_cautious,144,BS,955.0
sim3_BS_HiLo_RD_cautious,144,HiLo,618.0
sim3_BS_HiLo_RD_cautious,144,RD,1305.0
sim3_BS_HiLo_RD_cautious,145,BS,1120.0
sim3_BS_HiLo_RD_cautious,145,HiLo,1210.0
sim3_BS_HiLo_RD_cautious,145,RD,860.0
sim3_BS_HiLo_RD_cautious,146,BS,1610.0
sim3_BS_HiLo_RD_cautious,146,HiLo,957.0
sim3_BS_HiLo_RD_cautious,146,RD,1365.0
sim3_BS_HiLo_RD_cautious,147,BS,1740.0
sim3_BS_HiLo_RD_cautious,147,HiLo,1424.0
sim3_BS_HiLo_RD_cautious,147,RD,1180.0
sim3_BS_HiLo_RD_cautious,148,BS,1180.0
sim3_BS_HiLo_RD_cautious,148,HiLo,1011.0
sim3_BS_HiLo_RD_cautious,148,RD,720.0
sim3_BS_HiLo_RD_cautious,149,BS,1040.0
sim3_BS_HiLo_RD_cautious,149,HiLo,1167.0
sim3_BS_HiLo_RD_cautious,149,RD,1230.0
sim3_BS_HiLo_RD_cautious,150,BS,1120.0
sim3_BS_HiLo_RD_cautious,150,HiLo,1637.0
sim3_BS_HiLo_RD_cautious,150,RD,790.0
sim3_BS_HiLo_RD_cautious,151,BS,865.0
sim3_BS_HiLo_RD_cautious,151,HiLo,508.0
sim3_BS_HiLo_RD_cautious,151,RD,915.0
sim3_BS_HiLo_RD_cautious,152,BS,900.0
sim3_BS_HiLo_RD_cautious,152,HiLo,1801.0
sim3_BS_HiLo_RD_cautious,152,RD,940.0
sim3_BS_HiLo_RD_cautious,153,BS,1165.0
sim3_BS_HiLo_RD_cautious,153,HiLo,839.0
sim3_BS_HiLo_RD_cautious,153,RD,1375.0
sim3_BS_HiLo_RD_cautious,154,BS,1050.0
sim3_BS_HiLo_RD_cautious,154,HiLo,980.0
sim3_BS_HiLo_RD_cautious,154,RD,905.0
sim3_BS_HiLo_RD_cautious,155,BS,830.0
sim3_BS_HiLo_RD_cautious,155,HiLo,1590.0
sim3_BS_HiLo_RD_cautious,155,RD,780.0
sim3_BS_HiLo_RD_cautious,156,BS,1545.0
sim3_BS_HiLo_RD_cautious,156,HiLo,1593.0
sim3_BS_HiLo_RD_cautious,156,RD,1280.0
sim3_BS_HiLo_RD_cautious,157,BS,1290.0
sim3_BS_HiLo_RD_cautious,157,HiLo,1099.0
sim3_BS_HiLo_RD_cautious,157,RD,1150.0
sim3_BS_HiLo_RD_cautious,158,BS,1265.0
sim3_BS_HiLo_RD_cautious,158,HiLo,1188.0
sim3_BS_HiLo_RD_cautious,158,RD,1055.0
sim3_BS_HiLo_RD_cautious,159,BS,1270.0
sim3_BS_HiLo_RD_cautious,159,HiLo,1434.0
sim3_BS_HiLo_RD_cautious,159,RD,840.0
sim3_BS_HiLo_RD_cautious,160,BS,1585.0
sim3_BS_HiLo_RD_cautious,160,HiLo,2031.0
sim3_BS_HiLo_RD_cautious,160,RD,1340.0
sim3_BS_HiLo_RD_cautious,161,BS,1150.0
sim3_BS_HiLo_RD_cautious,161,HiLo,2141.0
sim3_BS_HiLo_RD_cautious,161,RD,575.0
sim3_BS_HiLo_RD_cautious,162,BS,1350.0
sim3_BS_HiLo_RD_cautious,162,HiLo,1129.0
sim3_BS_HiLo_RD_cautious,162,RD,545.0
sim3_BS_HiLo_RD_cautious,163,BS,765.0
sim3_BS_HiLo_RD_cautious,163,HiLo,782.0
sim3_BS_HiLo_RD_cautious,163,RD,1165.0
sim3_BS_HiLo_RD_cautious,164,BS,650.0
sim3_BS_HiLo_RD_cautious,164,HiLo,1389.0
sim3_BS_HiLo_RD_cautious,164,RD,1025.0
sim3_BS_HiLo_RD_cautious,165,BS,1390.0
sim3_BS_HiLo_RD_cautious,165,HiLo,2387.0
sim3_BS_HiLo_RD_cautious,165,RD,1625.0
sim3_BS_HiLo_RD_cautious,166,BS,680.0
sim3_BS_HiLo_RD_cautious,166,HiLo,1299.0
sim3_BS_HiLo_RD_cautious,166,RD,1035.0
sim3_BS_HiLo_RD_cautious,167,BS,1365.0
sim3_BS_HiLo_RD_cautious,167,HiLo,1461.0
sim3_BS_HiLo_RD_cautious,167,RD,1425.0
sim3_BS_HiLo_RD_cautious,168,BS,1515.0
sim3_BS_HiLo_RD_cautious,168,HiLo,1629.0
sim3_BS_HiLo_RD_cautious,168,RD,1545.0
sim3_BS_HiLo_RD_cautious,169,BS,1495.0
sim3_BS_HiLo_RD_cautious,169,HiLo,2274.0
sim3_BS_HiLo_RD_cautious,169,RD,905.0
sim3_BS_HiLo_RD_cautious,170,BS,1095.0
sim3_BS_HiLo_RD_cautious,170,HiLo,875.0
sim3_BS_HiLo_RD_cautious,170,RD,1625.0
sim3_BS_HiLo_RD_cautious,171,BS,1040.0
sim3_BS_HiLo_RD_cautious,171,HiLo,1429.0
sim3_BS_HiLo_RD_cautious,171,RD,1035.0
sim3_BS_HiLo_RD_cautious,172,BS,965.0
sim3_BS_HiLo_RD_cautious,172,HiLo,654.0
sim3_BS_HiLo_RD_cautious,172,RD,1400.0
sim3_BS_HiLo_RD_cautious,173,BS,1065.0
sim3_BS_HiLo_RD_cautious,173,HiLo,441.0
sim3_BS_HiLo_RD_cautious,173,RD,965.0
sim3_BS_HiLo_RD_cautious,174,BS,1005.0
sim3_BS_HiLo_RD_cautious,174,HiLo,1061.0
sim3_BS_HiLo_RD_cautious,174,RD,985.0
sim3_BS_HiLo_RD_cautious,175,BS,1480.0
sim3_BS_HiLo_RD_cautious,175,HiLo,1479.0
sim3_BS_HiLo_RD_cautious,175,RD,1160.0
sim3_BS_HiLo_RD_cautious,176,BS,1035.0
sim3_BS_HiLo_RD_cautious,176,HiLo,1705.0
sim3_BS_HiLo_RD_cautious,176,RD,1050.0
sim3_BS_HiLo_RD_cautious,177,BS,880.0
sim3_BS_HiLo_RD_cautious,177,HiLo,336.0
sim3_BS_HiLo_RD_cautious,177,RD,765.0
sim3_BS_HiLo_RD_cautious,178,BS,1155.0
sim3_BS_HiLo_RD_cautious,178,HiLo,1477.0
sim3_BS_HiLo_RD_cautious,178,RD,915.0
sim3_BS_HiLo_RD_cautious,179,BS,950.0
sim3_BS_HiLo_RD_cautious,179,HiLo,754.0
sim3_BS_HiLo_RD_cautious,179,RD,800.0
sim3_BS_HiLo_RD_cautious,180,BS,1350.0
sim3_BS_HiLo_RD_cautious,180,HiLo,1400.0
sim3_BS_HiLo_RD_cautious,180,RD,1130.0
sim3_BS_HiLo_RD_cautious,181,BS,650.0
sim3_BS_HiLo_RD_cautious,181,HiLo,944.0
sim3_BS_HiLo_RD_cautious,181,RD,590.0
sim3_BS_HiLo_RD_cautious,182,BS,625.0
sim3_BS_HiLo_RD_cautious,182,HiLo,1239.0
sim3_BS_HiLo_RD_cautious,182,RD,1250.0
sim3_BS_HiLo_RD_cautious,183,BS,870.0
sim3_BS_HiLo_RD_cautious,183,HiLo,1662.0
sim3_BS_HiLo_RD_cautious,183,RD,1065.0
sim3_BS_HiLo_RD_cautious,184,BS,1085.0
sim3_BS_HiLo_RD_cautious,184,HiLo,1374.0
sim3_BS_HiLo_RD_cautious,184,RD,1275.0
sim3_BS_HiLo_RD_cautious,185,BS,1190.0
sim3_BS_HiLo_RD_cautious,185,HiLo,1359.0
sim3_BS_HiLo_RD_cautious,185,RD,1415.0
sim3_BS_HiLo_RD_cautious,186,BS,1225.0
sim3_BS_HiLo_RD_cautious,186,HiLo,1077.0
sim3_BS_HiLo_RD_cautious,186,RD,1245.0
sim3_BS_HiLo_RD_cautious,187,BS,1220.0
sim3_BS_HiLo_RD_cautious,187,HiLo,1314.0
sim3_BS_HiLo_RD_cautious,187,RD,710.0
sim3_BS_HiLo_RD_cautious,188,BS,1025.0
sim3_BS_HiLo_RD_cautious,188,HiLo,1607.0
sim3_BS_HiLo_RD_cautious,188,RD,1195.0
sim3_BS_HiLo_RD_cautious,189,BS,1080.0
sim3_BS_HiLo_RD_cautious,189,HiLo,462.0
sim3_BS_HiLo_RD_cautious,189,RD,1165.0
sim3_BS_HiLo_RD_cautious,190,BS,935.0
sim3_BS_HiLo_RD_cautious,190,HiLo,885.0
sim3_BS_HiLo_RD_cautious,190,RD,1350.0
sim3_BS_HiLo_RD_cautious,191,BS,1130.0
sim3_BS_HiLo_RD_cautious,191,HiLo,1595.0
sim3_BS_HiLo_RD_cautious,191,RD,1375.0
sim3_BS_HiLo_RD_cautious,192,BS,815.0
sim3_BS_HiLo_RD_cautious,192,HiLo,473.0
sim3_BS_HiLo_RD_cautious,192,RD,1000.0
sim3_BS_HiLo_RD_cautious,193,BS,1290.0
sim3_BS_HiLo_RD_cautious,193,HiLo,1580.0
sim3_BS_HiLo_RD_cautious,193,RD,860.0
sim3_BS_HiLo_RD_cautious,194,BS,1205.0
sim3_BS_HiLo_RD_cautious,194,HiLo,866.0
sim3_BS_HiLo_RD_cautious,194,RD,925.0
sim3_BS_HiLo_RD_cautious,195,BS,935.0
sim3_BS_HiLo_RD_cautious,195,HiLo,949.0
sim3_BS_HiLo_RD_cautious,195,RD,1030.0
sim3_BS_HiLo_RD_cautious,196,BS,955.0
sim3_BS_HiLo_RD_cautious,196,HiLo,1408.0
sim3_BS_HiLo_RD_cautious,196,RD,1180.0
sim3_BS_HiLo_RD_cautious,197,BS,945.0
sim3_BS_HiLo_RD_cautious,197,HiLo,1349.0
sim3_BS_HiLo_RD_cautious,197,RD,1185.0
sim3_BS_HiLo_RD_cautious,198,BS,1020.0
sim3_BS_HiLo_RD_cautious,198,HiLo,1395.0
sim3_BS_HiLo_RD_cautious,198,RD,1225.0
sim3_BS_HiLo_RD_cautious,199,BS,935.0
sim3_BS_HiLo_RD_cautious,199,HiLo,896.0
sim3_BS_HiLo_RD_cautious,199,RD,1045.0
sim3_BS_HiLo_RD_cautious,200,BS,1050.0
sim3_BS_HiLo_RD_cautious,200,HiLo,729.0
sim3_BS_HiLo_RD_cautious,200,RD,980.0
sim4_BS_QL_aggressive_RD_aggressive,1,BS,745.0
sim4_BS_QL_aggressive_RD_aggressive,1,QL,1320.0
sim4_BS_QL_aggressive_RD_aggressive,1,RD,1030.0
sim4_BS_QL_aggressive_RD_aggressive,2,BS,990.0
sim4_BS_QL_aggressive_RD_aggressive,2,QL,1190.0
sim4_BS_QL_aggressive_RD_aggressive,2,RD,1335.0
sim4_BS_QL_aggressive_RD_aggressive,3,BS,830.0
sim4_BS_QL_aggressive_RD_aggressive,3,QL,1230.0
sim4_BS_QL_aggressive_RD_aggressive,3,RD,720.0
sim4_BS_QL_aggressive_RD_aggressive,4,BS,1065.0
sim4_BS_QL_aggressive_RD_aggressive,4,QL,1175.0
sim4_BS_QL_aggressive_RD_aggressive,4,RD,1245.0
sim4_BS_QL_aggressive_RD_aggressive,5,BS,820.0
sim4_BS_QL_aggressive_RD_aggressive,5,QL,1750.0
sim4_BS_QL_aggressive_RD_aggressive,5,RD,1380.0
sim4_BS_QL_aggressive_RD_aggressive,6,BS,690.0
sim4_BS_QL_aggressive_RD_aggressive,6,QL,1140.0
sim4_BS_QL_aggressive_RD_aggressive,6,RD,1050.0
sim4_BS_QL_aggressive_RD_aggressive,7,BS,920.0
sim4_BS_QL_aggressive_RD_aggressive,7,QL,1180.0
sim4_BS_QL_aggressive_RD_aggressive,7,RD,990.0
sim4_BS_QL_aggressive_RD_aggressive,8,BS,1040.0
sim4_BS_QL_aggressive_RD_aggressive,8,QL,350.0
sim4_BS_QL_aggressive_RD_aggressive,8,RD,560.0
sim4_BS_QL_aggressive_RD_aggressive,9,BS,805.0
sim4_BS_QL_aggressive_RD_aggressive,9,QL,745.0
sim4_BS_QL_aggressive_RD_aggressive,9,RD,905.0
sim4_BS_QL_aggressive_RD_aggressive,10,BS,835.0
sim4_BS_QL_aggressive_RD_aggressive,10,QL,435.0
sim4_BS_QL_aggressive_RD_aggressive,10,RD,1175.0
sim4_BS_QL_aggressive_RD_aggressive,11,BS,1380.0
sim4_BS_QL_aggressive_RD_aggressive,11,QL,535.0
sim4_BS_QL_aggressive_RD_aggressive,11,RD,1160.0
sim4_BS_QL_aggressive_RD_aggressive,12,BS,1095.0
sim4_BS_QL_aggressive_RD_aggressive,12,QL,995.0
sim4_BS_QL_aggressive_RD_aggressive,12,RD,1035.0
sim4_BS_QL_aggressive_RD_aggressive,13,BS,1215.0
sim4_BS_QL_aggressive_RD_aggressive,13,QL,150.0
sim4_BS_QL_aggressive_RD_aggressive,13,RD,1445.0
sim4_BS_QL_aggressive_RD_aggressive,14,BS,875.0
sim4_BS_QL_aggressive_RD_aggressive,14,QL,845.0
sim4_BS_QL_aggressive_RD_aggressive,14,RD,1005.0
sim4_BS_QL_aggressive_RD_aggressive,15,BS,1385.0
sim4_BS_QL_aggressive_RD_aggressive,15,QL,1370.0
sim4_BS_QL_aggressive_RD_aggressive,15,RD,940.0
sim4_BS_QL_aggressive_RD_aggressive,16,BS,920.0
sim4_BS_QL_aggressive_RD_aggressive,16,QL,740.0
sim4_BS_QL_aggressive_RD_aggressive,16,RD,930.0
sim4_BS_QL_aggressive_RD_aggressive,17,BS,830.0
sim4_BS_QL_aggressive_RD_aggressive,17,QL,990.0
sim4_BS_QL_aggressive_RD_aggressive,17,RD,1385.0
sim4_BS_QL_aggressive_RD_aggressive,18,BS,295.0
sim4_BS_QL_aggressive_RD_aggressive,18,QL,120.0
sim4_BS_QL_aggressive_RD_aggressive,18,RD,445.0
sim4_BS_QL_aggressive_RD_aggressive,19,BS,570.0
sim4_BS_QL_aggressive_RD_aggressive,19,QL,165.0
sim4_BS_QL_aggressive_RD_aggressive,19,RD,730.0
sim4_BS_QL_aggressive_RD_aggressive,20,BS,675.0
sim4_BS_QL_aggressive_RD_aggressive,20,QL,175.0
sim4_BS_QL_aggressive_RD_aggressive,20,RD,1070.0
sim4_BS_QL_aggressive_RD_aggressive,21,BS,1225.0
sim4_BS_QL_aggressive_RD_aggressive,21,QL,580.0
sim4_BS_QL_aggressive_RD_aggressive,21,RD,1020.0
sim4_BS_QL_aggressive_RD_aggressive,22,BS,1080.0
sim4_BS_QL_aggressive_RD_aggressive,22,QL,880.0
sim4_BS_QL_aggressive_RD_aggressive,22,RD,890.0
sim4_BS_QL_aggressive_RD_aggressive,23,BS,1480.0
sim4_BS_QL_aggressive_RD_aggressive,23,QL,590.0
sim4_BS_QL_aggressive_RD_aggressive,23,RD,970.0
sim4_BS_QL_aggressive_RD_aggressive,24,BS,1030.0
sim4_BS_QL_aggressive_RD_aggressive,24,QL,1245.0
sim4_BS_QL_aggressive_RD_aggressive,24,RD,685.0
sim4_BS_QL_aggressive_RD_aggressive,25,BS,1370.0
sim4_BS_QL_aggressive_RD_aggressive,25,QL,1185.0
sim4_BS_QL_aggressive_RD_aggressive,25,RD,885.0
sim4_BS_QL_aggressive_RD_aggressive,26,BS,805.0
sim4_BS_QL_aggressive_RD_aggressive,26,QL,1725.0
sim4_BS_QL_aggressive_RD_aggressive,26,RD,670.0
sim4_BS_QL_aggressive_RD_aggressive,27,BS,1280.0
sim4_BS_QL_aggressive_RD_aggressive,27,QL,205.0
sim4_BS_QL_aggressive_RD_aggressive,27,RD,1200.0
sim4_BS_QL_aggressive_RD_aggressive,28,BS,1045.0
sim4_BS_QL_aggressive_RD_aggressive,28,QL,200.0
sim4_BS_QL_aggressive_RD_aggressive,28,RD,710.0
sim4_BS_QL_aggressive_RD_aggressive,29,BS,1050.0
sim4_BS_QL_aggressive_RD_aggressive,29,QL,800.0
sim4_BS_QL_aggressive_RD_aggressive,29,RD,925.0
sim4_BS_QL_aggressive_RD_aggressive,30,BS,765.0
sim4_BS_QL_aggressive_RD_aggressive,30,QL,95.0
sim4_BS_QL_aggressive_RD_aggressive,30,RD,770.0
sim4_BS_QL_aggressive_RD_aggressive,31,BS,1350.0
sim4_BS_QL_aggressive_RD_aggressive,31,QL,1280.0
sim4_BS_QL_aggressive_RD_aggressive,31,RD,1100.0
sim4_BS_QL_aggressive_RD_aggressive,32,BS,1165.0
sim4_BS_QL_aggressive_RD_aggressive,32,QL,350.0
sim4_BS_QL_aggressive_RD_aggressive,32,RD,710.0
sim4_BS_QL_aggressive_RD_aggressive,33,BS,955.0
sim4_BS_QL_aggressive_RD_aggressive,33,QL,1055.0
sim4_BS_QL_aggressive_RD_aggressive,33,RD,335.0
sim4_BS_QL_aggressive_RD_aggressive,34,BS,690.0
sim4_BS_QL_aggressive_RD_aggressive,34,QL,475.0
sim4_BS_QL_aggressive_RD_aggressive,34,RD,665.0
sim4_BS_QL_aggressive_RD_aggressive,35,BS,1120.0
sim4_BS_QL_aggressive_RD_aggressive,35,QL,1355.0
sim4_BS_QL_aggressive_RD_aggressive,35,RD,1350.0
sim4_BS_QL_aggressive_RD_aggressive,36,BS,495.0
sim4_BS_QL_aggressive_RD_aggressive,36,QL,360.0
sim4_BS_QL_aggressive_RD_aggressive,36,RD,725.0
sim4_BS_QL_aggressive_RD_aggressive,37,BS,1030.0
sim4_BS_QL_aggressive_RD_aggressive,37,QL,770.0
sim4_BS_QL_aggressive_RD_aggressive,37,RD,635.0
sim4_BS_QL_aggressive_RD_aggressive,38,BS,865.0
sim4_BS_QL_aggressive_RD_aggressive,38,QL,275.0
sim4_BS_QL_aggressive_RD_aggressive,38,RD,1055.0
sim4_BS_QL_aggressive_RD_aggressive,39,BS,1210.0
sim4_BS_QL_aggressive_RD_aggressive,39,QL,255.0
sim4_BS_QL_aggressive_RD_aggressive,39,RD,1105.0
sim4_BS_QL_aggressive_RD_aggressive,40,BS,1100.0
sim4_BS_QL_aggressive_RD_aggressive,40,QL,1110.0
sim4_BS_QL_aggressive_RD_aggressive,40,RD,1085.0
sim4_BS_QL_aggressive_RD_aggressive,41,BS,930.0
sim4_BS_QL_aggressive_RD_aggressive,41,QL,960.0
sim4_BS_QL_aggressive_RD_aggressive,41,RD,1040.0
sim4_BS_QL_aggressive_RD_aggressive,42,BS,1145.0
sim4_BS_QL_aggressive_RD_aggressive,42,QL,115.0
sim4_BS_QL_aggressive_RD_aggressive,42,RD,910.0
sim4_BS_QL_aggressive_RD_aggressive,43,BS,1265.0
sim4_BS_QL_aggressive_RD_aggressive,43,QL,590.0
sim4_BS_QL_aggressive_RD_aggressive,43,RD,995.0
sim4_BS_QL_aggressive_RD_aggressive,44,BS,930.0
sim4_BS_QL_aggressive_RD_aggressive,44,QL,135.0
sim4_BS_QL_aggressive_RD_aggressive,44,RD,1025.0
sim4_BS_QL_aggressive_RD_aggressive,45,BS,1060.0
sim4_BS_QL_aggressive_RD_aggressive,45,QL,615.0
sim4_BS_QL_aggressive_RD_aggressive,45,RD,1000.0
sim4_BS_QL_aggressive_RD_aggressive,46,BS,930.0
sim4_BS_QL_aggressive_RD_aggressive,46,QL,80.0
sim4_BS_QL_aggressive_RD_aggressive,46,RD,765.0
